"has_media","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","hashtags__006","img_urls__001","img_urls__002","img_urls__003","img_urls__004","is_replied","is_reply_to","likes","links__001","links__002","parent_tweet_id","replies","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
"False","","","","","","","","","","","True","False","30","","","","4","3","TPSMediaGirl","Good morning, I'm back working in the @TorontoPolice Operations Centre and will be tweeting on @TPSOperations with ^CdK – at Toronto Police Service - Headquarters","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good morning, I'm back working in the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16295454"" dir=""ltr"" href=""/TorontoPolice""><s>@</s><b>TorontoPolice</b></a> Operations Centre and will be tweeting on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> with ^CdK<span class=""tweet-poi-geo-text""> – at <a class=""js-nav u-textUserColorHover js-geo-pivot-link"" data-nav=""search"" data-place-id=""07d9f5d9df088002"" href=""/search?q=place%3A07d9f5d9df088002"">Toronto Police Service - Headquarters</a></span></p>","2019-12-17T12:35:46","1576586146","1206915889548931072","/TPSMediaGirl/status/1206915889548931072","3054338836","Caroline de Kloet",""
"False","","","","","","","","","","","True","False","28","","","","2","0","TPSOperations","So that's it for me.\nHeading home.\nBe back mid afternoon tomorrow.\n@TPSOperations\nGood night folks...","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So that's it for me.\nHeading home.\nBe back mid afternoon tomorrow.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a>\nGood night folks...</p>","2019-12-17T05:18:52","1576559932","1206805940437159936","/TPSOperations/status/1206805940437159936","463933187","Toronto Police Operations",""
"False","GO2425488","","","","","","","","","","True","False","67","","","","18","75","TPSOperations","SOUND OF GUNSHOTS:\nJane St + Sheppard Av\n- 4 or 5 shots heard\n- Occupants in a black car shooting at man\n- Reports that a bystander is struck\n- Bystander is a teenage boy\n- Officers o/s\n- Shell casing located\n- Have located victim\n- Injuries not life threatening\n#GO2425488\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nJane St + Sheppard Av\n- 4 or 5 shots heard\n- Occupants in a black car shooting at man\n- Reports that a bystander is struck\n- Bystander is a teenage boy\n- Officers o/s\n- Shell casing located\n- Have located victim\n- Injuries not life threatening\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2425488?src=hash""><s>#</s><b>GO2425488</b></a>\n^dh</p>","2019-12-17T04:02:03","1576555323","1206786611758927875","/TPSOperations/status/1206786611758927875","463933187","Toronto Police Operations",""
"False","GO2424171","","","","","","","","","","False","False","8","","","","0","13","TPSOperations","COLLISION:\nShaughnessy Bl + Sheppard Av\n- 2 car crash\n- 1 person unconscious\n- Reports man in his 70's\n- Smoke coming from both cars\n- Unknown injuries\n- Traffic will be affected in area\n- Consider alternate routes\n#GO2424171\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nShaughnessy Bl + Sheppard Av\n- 2 car crash\n- 1 person unconscious\n- Reports man in his 70's\n- Smoke coming from both cars\n- Unknown injuries\n- Traffic will be affected in area\n- Consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2424171?src=hash""><s>#</s><b>GO2424171</b></a>\n^dh</p>","2019-12-16T23:33:06","1576539186","1206718927062978561","/TPSOperations/status/1206718927062978561","463933187","Toronto Police Operations",""
"False","GO2423569","","","","","","","","","","True","False","20","","","","12","23","TPSOperations","COLLISION:\nOakwood Av + Clovelly Av\n- 2 pedestrians struck\n- Woman and child struck by car\n- Unknown injuries\n- Car has remained o/s\n- Oakwood closed in area\n#GO2423569\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nOakwood Av + Clovelly Av\n- 2 pedestrians struck\n- Woman and child struck by car\n- Unknown injuries\n- Car has remained o/s\n- Oakwood closed in area\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2423569?src=hash""><s>#</s><b>GO2423569</b></a>\n^dh</p>","2019-12-16T22:05:01","1576533901","1206696761126985731","/TPSOperations/status/1206696761126985731","463933187","Toronto Police Operations",""
"False","GO2423495","","","","","","","","","","True","False","6","","","","1","10","TPSOperations","COLLISION:\nSpadina Av + Gardiner Exp\n- On ramp to w/b Gardiner Exp\n- 3 car crash\n- No injuries reported\n- Collision is blocking traffic\n- Traffic backed up in area\n- Consider alternate routes\n#GO2423495\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nSpadina Av + Gardiner Exp\n- On ramp to w/b Gardiner Exp\n- 3 car crash\n- No injuries reported\n- Collision is blocking traffic\n- Traffic backed up in area\n- Consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2423495?src=hash""><s>#</s><b>GO2423495</b></a>\n^dh</p>","2019-12-16T21:48:47","1576532927","1206692675627442176","/TPSOperations/status/1206692675627442176","463933187","Toronto Police Operations",""
"False","GO2423251","","","","","","","","","","True","False","12","","","","4","18","TPSOperations","COLLISION:\nDundas St + Royal York Rd \n- Car flipped over\n- Has rolled down a hill\n- Person trapped inside\n- Fire Crews en route\n- Expect a road closure\n#GO2423251\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nDundas St + Royal York Rd \n- Car flipped over\n- Has rolled down a hill\n- Person trapped inside\n- Fire Crews en route\n- Expect a road closure\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2423251?src=hash""><s>#</s><b>GO2423251</b></a>\n^dh</p>","2019-12-16T21:19:15","1576531155","1206685241110388740","/TPSOperations/status/1206685241110388740","463933187","Toronto Police Operations",""
"True","GO2420475","","","","","","https://pbs.twimg.com/media/EL8AVgnWoAAD5fV.png","","","","True","False","13","","","","1","152","TPSOperations","MISSING:\nSrisakthi Coomaraswamy, 53\n- Last seen Dec 15, 12:30 pm, Finch Av + Tapscott Rd\n- 5'4, medium build, greying brown hair\n- Black winter boots, black winter coat, red toque, tan bag\n#GO2420475\n^dhpic.twitter.com/ZAQZxJOXvY","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING:\nSrisakthi Coomaraswamy, 53\n- Last seen Dec 15, 12:30 pm, Finch Av + Tapscott Rd\n- 5'4, medium build, greying brown hair\n- Black winter boots, black winter coat, red toque, tan bag\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2420475?src=hash""><s>#</s><b>GO2420475</b></a>\n^dh<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZAQZxJOXvY"">pic.twitter.com/ZAQZxJOXvY</a></p>","2019-12-16T21:12:44","1576530764","1206683600923615233","/TPSOperations/status/1206683600923615233","463933187","Toronto Police Operations",""
"False","GO2422991","","","","","","","","","","True","False","20","","","","9","21","TPSOperations","COLLISION:\nOakwood Av + Rosemount Av\n- Pedestrian struck\n- Child under 10 has serious injuries\n- Officers asking for EMS rush\n- Child will be taken to trauma centre\n- Expect a road closure\n#GO2422991\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nOakwood Av + Rosemount Av\n- Pedestrian struck\n- Child under 10 has serious injuries\n- Officers asking for EMS rush\n- Child will be taken to trauma centre\n- Expect a road closure\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2422991?src=hash""><s>#</s><b>GO2422991</b></a>\n^dh</p>","2019-12-16T20:52:04","1576529524","1206678400829722624","/TPSOperations/status/1206678400829722624","463933187","Toronto Police Operations",""
"False","GO2422094","","","","","","","","","","True","False","7","https://twitter.com/TPSOperations/status/1206653711176683521","","","1","3","TPSOperations","Update - southbound Yonge Street and northbound Yonge Street  is now open @TPS53Div. #GO2422094 ^CdKhttps://twitter.com/TPSOperations/status/1206653711176683521 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Update - southbound Yonge Street and northbound Yonge Street  is now open <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3376289056"" dir=""ltr"" href=""/TPS53Div""><s>@</s><b>TPS53Div</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2422094?src=hash""><s>#</s><b>GO2422094</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TPSOperations/status/1206653711176683521"" dir=""ltr"" href=""https://t.co/Yg2BBDKNGk"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TPSOperations/status/1206653711176683521""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TPSOperations/</span><span class=""invisible"">status/1206653711176683521</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2019-12-16T20:04:49","1576526689","1206666508660887553","/TPSOperations/status/1206666508660887553","463933187","Toronto Police Operations",""
"False","GO2337918","","","","","","","","","","True","False","23","https://twitter.com/TPSOperations/status/1204760719469752320","","","1","9","TPSOperations","Tashi Lamani, 47, was located. Thank you for the retweets. #GO2337918 ^CdKhttps://twitter.com/TPSOperations/status/1204760719469752320 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Tashi Lamani, 47, was located. Thank you for the retweets. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2337918?src=hash""><s>#</s><b>GO2337918</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TPSOperations/status/1204760719469752320"" dir=""ltr"" href=""https://t.co/YqdO0qBMQR"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TPSOperations/status/1204760719469752320""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TPSOperations/</span><span class=""invisible"">status/1204760719469752320</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2019-12-16T19:56:36","1576526196","1206664442387271687","/TPSOperations/status/1206664442387271687","463933187","Toronto Police Operations",""
"False","GO2422508","","","","","","","","","","True","False","8","","","","1","9","TPSOperations","COLLISION: Lawrence Avenue East and Victoria Park Avenue, @TPS33Div. Info - pedestrian struck, transported by @TorontoMedics to hospital, driver & vehicle remained, investigation ongoing. #GO2422508 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION: Lawrence Avenue East and Victoria Park Avenue, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""351670420"" dir=""ltr"" href=""/TPS33Div""><s>@</s><b>TPS33Div</b></a>. Info - pedestrian struck, transported by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> to hospital, driver &amp; vehicle remained, investigation ongoing. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2422508?src=hash""><s>#</s><b>GO2422508</b></a> ^CdK</p>","2019-12-16T19:33:10","1576524790","1206658544944201728","/TPSOperations/status/1206658544944201728","463933187","Toronto Police Operations",""
"False","GO2422094","","","","","","","","","","True","False","10","","","","6","7","TPSOperations","COLLISION: Yonge Street and Soudan Avenue area, @TPS53Div. Info - pedestrian struck, unknown injuries, transported by @TorontoMedics to hospital. Driver & vehicle remained at the scene. #GO2422094 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION: Yonge Street and Soudan Avenue area, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3376289056"" dir=""ltr"" href=""/TPS53Div""><s>@</s><b>TPS53Div</b></a>. Info - pedestrian struck, unknown injuries, transported by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> to hospital. Driver &amp; vehicle remained at the scene. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2422094?src=hash""><s>#</s><b>GO2422094</b></a> ^CdK</p>","2019-12-16T19:10:37","1576523437","1206652871267237888","/TPSOperations/status/1206652871267237888","463933187","Toronto Police Operations",""
"False","GO2421627","","","","","","","","","","True","False","10","","","","1","3","TPSOperations","HAZARD: eastbound Gardiner XWY just before the split DVP and Lakeshore, @TPS51Div. Info - pothole. Vehicle blocking lane with flat tires. Expect delays. #GO2421627 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HAZARD: eastbound Gardiner XWY just before the split DVP and Lakeshore, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2478463868"" dir=""ltr"" href=""/TPS51Div""><s>@</s><b>TPS51Div</b></a>. Info - pothole. Vehicle blocking lane with flat tires. Expect delays. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2421627?src=hash""><s>#</s><b>GO2421627</b></a> ^CdK</p>","2019-12-16T17:11:37","1576516297","1206622922162528257","/TPSOperations/status/1206622922162528257","463933187","Toronto Police Operations",""
"False","Toronto","","","","","","","","","","True","False","45","","","","3","3","TPSMediaGirl","Good morning #Toronto!! I'm back working in the @TorontoPolice Operations Centre this week and will be tweeting on @TPSOperations with ^CdK.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good morning <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a>!! I'm back working in the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16295454"" dir=""ltr"" href=""/TorontoPolice""><s>@</s><b>TorontoPolice</b></a> Operations Centre this week and will be tweeting on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> with ^CdK.</p>","2019-12-16T12:48:21","1576500501","1206556667841798145","/TPSMediaGirl/status/1206556667841798145","3054338836","Caroline de Kloet",""
"False","","","","","","","","","","","False","False","23","","","","0","2","TPSOperations","Long shift and training done!\nTime to head home.\nI'll see you guys tomorrow afternoon.\n@TPSOperations\nHave a great night!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Long shift and training done!\nTime to head home.\nI'll see you guys tomorrow afternoon.\n<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a>\nHave a great night!</p>","2019-12-16T06:02:19","1576476139","1206454488808206337","/TPSOperations/status/1206454488808206337","463933187","Toronto Police Operations",""
"False","GO2418104","","","","","","","","","","True","False","51","","","","13","46","TPSOperations","UNKNOWN TROUBLE:\nMidland Av + Lorraine Av\n- Officers have tried to arrest a man\n- He is armed with a gun\n- He has fled\n- Brown complexion, 18, 5'5, 110, unshaven\n- Green hoodie, blk pants\n- Officers have set perimeter\n- Residents advised to stay inside\n#GO2418104\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">UNKNOWN TROUBLE:\nMidland Av + Lorraine Av\n- Officers have tried to arrest a man\n- He is armed with a gun\n- He has fled\n- Brown complexion, 18, 5'5, 110, unshaven\n- Green hoodie, blk pants\n- Officers have set perimeter\n- Residents advised to stay inside\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2418104?src=hash""><s>#</s><b>GO2418104</b></a>\n^dh</p>","2019-12-16T04:26:58","1576470418","1206430492444315648","/TPSOperations/status/1206430492444315648","463933187","Toronto Police Operations",""
"False","GO2417440","","","","","","","","","","True","False","29","","","","3","34","TPSOperations","PERSON WITH A KNIFE:\nBloor St W & Grenview Blvd N\n-  man with a knife has robbed a store\n-  threatened a security guard\n-  man is known to the store\n-  has fled towards the subway\n-  officers searching the area\n#GO2417440\n^lb","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">PERSON WITH A KNIFE:\nBloor St W &amp; Grenview Blvd N\n-  man with a knife has robbed a store\n-  threatened a security guard\n-  man is known to the store\n-  has fled towards the subway\n-  officers searching the area\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2417440?src=hash""><s>#</s><b>GO2417440</b></a>\n^lb</p>","2019-12-16T00:51:43","1576457503","1206376324052529152","/TPSOperations/status/1206376324052529152","463933187","Toronto Police Operations",""
"False","GO2416932","","","","","","","","","","True","False","25","","","","4","20","TPSOperations","SOUND OF GUNSHOTS:\nSackville St & Queen St E\n-  gunshots heard\n-  officers on scene\n-  no injuries reported\n-  investigating\n#GO2416932\n^lb","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nSackville St &amp; Queen St E\n-  gunshots heard\n-  officers on scene\n-  no injuries reported\n-  investigating\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2416932?src=hash""><s>#</s><b>GO2416932</b></a>\n^lb</p>","2019-12-15T22:45:45","1576449945","1206344623293108225","/TPSOperations/status/1206344623293108225","463933187","Toronto Police Operations",""
"True","GO2408338","","","","","","https://pbs.twimg.com/media/EL11gjGXUAAwXxR.png","","","","True","False","15","","","","4","99","TPSOperations","MISSING:\nMarlon Castillo, 57\n- Last seen Dec 6, 9 am, King St + Tyndall Av\n- 5'6, 125, short black curly hair, moustache, no teeth\n- There is no clothing description at this time\n#GO2408338\n^dhpic.twitter.com/A6EOjSh5gR","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING:\nMarlon Castillo, 57\n- Last seen Dec 6, 9 am, King St + Tyndall Av\n- 5'6, 125, short black curly hair, moustache, no teeth\n- There is no clothing description at this time\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2408338?src=hash""><s>#</s><b>GO2408338</b></a>\n^dh<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/A6EOjSh5gR"">pic.twitter.com/A6EOjSh5gR</a></p>","2019-12-15T16:27:42","1576427262","1206249484704997377","/TPSOperations/status/1206249484704997377","463933187","Toronto Police Operations",""
"False","GO2413538","","","","","","","","","","True","False","12","","","","2","9","TPSOperations","SOUND OF GUNSHOTS:\nHazelwood Av + Jones Av\n**3:33 am**\n- Noisy party in area\n- 2 gunshots heard\n- Man seeing running towards Pape Av\n- Officers o/s\n- Have located shell casings\n- Damage from gunfire to house\n- No injuries reported\n- Investigating\n#GO2413538\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SOUND OF GUNSHOTS:\nHazelwood Av + Jones Av\n**3:33 am**\n- Noisy party in area\n- 2 gunshots heard\n- Man seeing running towards Pape Av\n- Officers o/s\n- Have located shell casings\n- Damage from gunfire to house\n- No injuries reported\n- Investigating\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2413538?src=hash""><s>#</s><b>GO2413538</b></a>\n^dh</p>","2019-12-15T16:00:59","1576425659","1206242761428652035","/TPSOperations/status/1206242761428652035","463933187","Toronto Police Operations",""
"False","GO2413050","","","","","","","","","","True","False","12","","","","2","6","TPSOperations","COLLISION:\nLawrence Av + Valparaiso Av\n**1:30 am**\n- Pedestrian struck\n- Man in his 50's or 60's\n- Very serious injuries\n- EMS transported to hospital\n- Man has succumbed to his injuries\n- Pronounced in hospital\n- Driver remained o/s\n- Extended road closure\n#GO2413050\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nLawrence Av + Valparaiso Av\n**1:30 am**\n- Pedestrian struck\n- Man in his 50's or 60's\n- Very serious injuries\n- EMS transported to hospital\n- Man has succumbed to his injuries\n- Pronounced in hospital\n- Driver remained o/s\n- Extended road closure\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2413050?src=hash""><s>#</s><b>GO2413050</b></a>\n^dh</p>","2019-12-15T15:56:24","1576425384","1206241606606696449","/TPSOperations/status/1206241606606696449","463933187","Toronto Police Operations",""
"False","GO2413198","","","","","","","","","","False","False","11","","","","0","7","TPSOperations","STABBING:\nBathurst St + Richmond St\n**2:06 am**\n- Near nightclub\n- Man stabbed\n- Transported to hospital\n- Injuries not life threatening\n- Suspect is male, white, 25, slim, long hair, jogging suit\n#GO2413198\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">STABBING:\nBathurst St + Richmond St\n**2:06 am**\n- Near nightclub\n- Man stabbed\n- Transported to hospital\n- Injuries not life threatening\n- Suspect is male, white, 25, slim, long hair, jogging suit\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2413198?src=hash""><s>#</s><b>GO2413198</b></a>\n^dh</p>","2019-12-15T15:52:08","1576425128","1206240531556323329","/TPSOperations/status/1206240531556323329","463933187","Toronto Police Operations",""
"False","GO2412908","","","","","","","","","","True","False","28","","","","7","13","TPSOperations","MEDICAL COMPLAINT:\nWilson Av + Keele St\n**12:55 am**\n- Reports of a man in a car\n- Suffering serious injuries\n- Unresponsive\n- Officers have located the victim\n- Serious gunshot wounds\n- He was pronounced deceased o/s\n- Homicide now investigating\n#GO2412908\n^dh","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MEDICAL COMPLAINT:\nWilson Av + Keele St\n**12:55 am**\n- Reports of a man in a car\n- Suffering serious injuries\n- Unresponsive\n- Officers have located the victim\n- Serious gunshot wounds\n- He was pronounced deceased o/s\n- Homicide now investigating\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO2412908?src=hash""><s>#</s><b>GO2412908</b></a>\n^dh</p>","2019-12-15T15:46:10","1576424770","1206239030574223361","/TPSOperations/status/1206239030574223361","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","35","","","","2","4","PC_Hoppee","What a bright beautiful morning!\nI'm back for the day and evening at @TPSOperations .\nI will be joined later by @BrabantLaura for some training.\nHoping for a calm day.","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What a bright beautiful morning!\nI'm back for the day and evening at <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> .\nI will be joined later by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1204020160178401280"" dir=""ltr"" href=""/BrabantLaura""><s>@</s><b>BrabantLaura</b></a> for some training.\nHoping for a calm day.</p>","2019-12-15T15:15:19","1576422919","1206231266892406791","/PC_Hoppee/status/1206231266892406791","2341972867","David Hopkinson",""
"False","","","","","","","","","","","True","False","15","","","","1","20","TPSOperations","Sounds of gunshots Hazelwood Ave near Jones Ave., officers O/S have found evidence of gunfire at this location. Unknown suspect(s) or direction of travel. Witnessess call 416-808-5500 5413538 @TPS55Div ^ma","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sounds of gunshots Hazelwood Ave near Jones Ave., officers O/S have found evidence of gunfire at this location. Unknown suspect(s) or direction of travel. Witnessess call 416-808-5500 5413538 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1467360763"" dir=""ltr"" href=""/TPS55Div""><s>@</s><b>TPS55Div</b></a> ^ma</p>","2019-12-15T08:50:25","1576399825","1206134402780188672","/TPSOperations/status/1206134402780188672","463933187","Toronto Police Operations",""
"True","","","","","","","https://pbs.twimg.com/media/ELz1E-EXsAA4Ui-.jpg","","","","False","False","16","","","","0","106","TPSOperations","Missing Kierown Dover 35yrs/5'9/180lbs/black jacket and toque/blue jeans/black and gold running shoes. Last seen near Dufferin St and Dupont Ave. Call 416-808-1400 if seen. @tps14div 2409302 ^mapic.twitter.com/GPALa3StPp","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Missing Kierown Dover 35yrs/5'9/180lbs/black jacket and toque/blue jeans/black and gold running shoes. Last seen near Dufferin St and Dupont Ave. Call 416-808-1400 if seen. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""125711596"" dir=""ltr"" href=""/TPS14Div""><s>@</s><b>tps14div</b></a> 2409302 ^ma<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/GPALa3StPp"">pic.twitter.com/GPALa3StPp</a></p>","2019-12-15T07:06:35","1576393595","1206108272106885120","/TPSOperations/status/1206108272106885120","463933187","Toronto Police Operations",""
"False","","","","","","","","","","","True","False","12","","","","3","11","TPSOperations","PIACC Lawrence Ave E between Valparaiso Ave. and Barrymore Rd. Pedestrian struck, serious injuries reported. Lawrence Ave E is now closed at this location and will be for an extended period. Avoid the area. @tps43div @trafficservices 2413046 ^ma","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">PIACC Lawrence Ave E between Valparaiso Ave. and Barrymore Rd. Pedestrian struck, serious injuries reported. Lawrence Ave E is now closed at this location and will be for an extended period. Avoid the area. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3376284730"" dir=""ltr"" href=""/TPS43Div""><s>@</s><b>tps43div</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19029979"" dir=""ltr"" href=""/TrafficServices""><s>@</s><b>trafficservices</b></a> 2413046 ^ma</p>","2019-12-15T06:41:58","1576392118","1206102077883256832","/TPSOperations/status/1206102077883256832","463933187","Toronto Police Operations",""
